id,username,weighted_in_degree,weighted_out_degree,pagerank,betweenness
UCi8sG4eYyD8AvJdJYjSj-2w,@99guspuppet8,0,3,8.149613075828635e-05,0.0
UCiAGYa9Xf328VQUx-6_bE2Q,@138NastyNate,0,1,8.149613075828635e-05,0.0
UCiAgoElA8DZKY_xvt9pa6GA,@TheSoca123,0,1,8.149613075828635e-05,0.0
UCiAnhFGyte2aKpjJRCcXg7g,@GrantUsEyesenhower,0,2,8.149613075828635e-05,0.0
UCiD844SFB_AQHEBKZwzM1LQ,@magnushomestead3824,0,2,8.149613075828635e-05,0.0
UCiDaiaP2ZjwNUXDGbLtKFsg,@bobsnob9246,0,1,8.149613075828635e-05,0.0
UCiEpHVf6yL6-nvvs6g-ZcNQ,@GloriousGlobalSouthRises,0,1,8.149613075828635e-05,0.0
UCiGmlNcU98L9OILflxA-VGA,@WesleyDevelopmentService,0,1,8.149613075828635e-05,0.0
UCiH5FIQEHXy7PCydkEjOW8w,@rottingemptiness,0,2,8.149613075828635e-05,0.0
UCiHKwjH-kykNeUlBzS0RC0w,@T3FSSB,0,7,8.149613075828635e-05,0.0
UCiIDKqYzjwfOE-N4XdAHHIQ,@annabelle3250,0,1,8.149613075828635e-05,0.0
UCiJRXfHDGCS0phHr85wjOZA,@vaehtay,0,1,8.149613075828635e-05,0.0
UCiJe_XB_5ILEAE1y30cVouw,@FreeAtLast2025,0,1,8.149613075828635e-05,0.0
UCiJhqMG-txTGhvFVgvH7auw,@Galloway17,0,5,8.149613075828635e-05,0.0
UCiJq5RVOlbLs2OXUoDiJsxg,@DoofenSpyroDragon16,0,7,8.149613075828635e-05,0.0
UCiJvIbtaRMHiHtHJdUvuQQA,@jessmithmusician,0,7,8.149613075828635e-05,0.0
UCiKxaG7Mvs4rfT4tZyrNTKg,@parakeet_trooper,0,1,8.149613075828635e-05,0.0
UCiM1KXwlbOCJDEXIxMrYljw,@Pixelated_Nintendo,0,1,8.149613075828635e-05,0.0
UCiM3wc1otmiBa-uk5Au5-nQ,@SnoFitzroy,0,1,8.149613075828635e-05,0.0
UC26Knn9gg5v2gGKd2l5Pppg,@TheEternalGoth,1,0,0.00015112562066197136,0.0
UCiMpj2IUYo4U2OgL37WpcUA,@dr.boombox780,0,1,8.149613075828635e-05,0.0
UCiN4m3jfCdHQcjT2CMzMLWg,@Coldrooms0040,0,2,8.149613075828635e-05,0.0
UCiN9vcA9wf55XpkWzvFBQxQ,@shawnfarrell7707,0,1,8.149613075828635e-05,0.0
UCiOJpbysm4JHqH4YoudMn_w,@cartercolson7975,0,1,8.149613075828635e-05,0.0
UCiQ1zH-fY5WSgWs_G7rdEvw,@lordjonasofficial,0,1,8.149613075828635e-05,0.0
UCiQUdxKft3wnHeAOONuFy_w,@konserwowy1092,0,1,8.149613075828635e-05,0.0
UCiQsOhCA2b4_JszvKuZLpLw,@Markham_Music,0,2,8.149613075828635e-05,0.0
UCiRA5hNypG-QeFwHH2XDP3A,@yak.martin,0,1,8.149613075828635e-05,0.0
UCiRUePi0Jhr4FX2QveWvnrA,@chrisarnold9732,0,3,8.149613075828635e-05,0.0
UCiTTmmTXOinKyLrFrcgFNXQ,@M.H.Rana-u9p,0,1,8.149613075828635e-05,0.0
UCiXjD4kObK4AY7DfFlmBghA,@michaelshigrov1869,0,1,8.149613075828635e-05,0.0
UCiXzS7Wx_6r7SfSiHMnkZYQ,@CARTUNE.,0,1,8.149613075828635e-05,0.0
UCiZNeXHnjtSZb0Cr_GmscTQ,@spike5499,0,2,8.149613075828635e-05,0.0
UCiZegjGhKnTjulraBWRTc4g,@rosamorales729,0,1,8.149613075828635e-05,0.0
UCiZy_K87fNGt0eBWzWh3dzA,@mrandisg,0,1,8.149613075828635e-05,0.0
UCi_D5MaemzvjMx615DeZ-zQ,@killerwolfZeita1171,0,1,8.149613075828635e-05,0.0
UCiaVddfbTRcDhD08pXKY_9w,@loli_cvnt5622,0,1,8.149613075828635e-05,0.0
UCiaWt_yQCbtPwkXLxE20lXA,@yat282,0,1,8.149613075828635e-05,0.0
UCiac8P_x4vSYxjvkInTsBJg,@jackasmaracas,0,1,8.149613075828635e-05,0.0
UCibVg5hF60n3FP3RJXY7AMA,@thatoneguy-f7k,0,1,8.149613075828635e-05,0.0
UCFuRyvjWzx1wQopqG9Osbag,@kevincaudle-t5k,2,0,0.0002207551105656564,0.0
UCib_bBdGZJNWpfFFXi8ZNyg,@MrOnyxen,0,1,8.149613075828635e-05,0.0
UCibbXJfal_6OY4SdBHeg4Tw,@rudweller,0,1,8.149613075828635e-05,0.0
UCid6rCZEoGBzUclqFalwxUQ,@50gary,0,1,8.149613075828635e-05,0.0
UCidFT7-QCeE9BAcPEUI0rHg,@terminatorgir,0,1,8.149613075828635e-05,0.0
UCidK-482_MznC0PFKKIy3pw,@MolliTheGreat,0,1,8.149613075828635e-05,0.0
UCidcXb0o2rEIaLHzWabgqHA,@DuckyMationsHere,0,1,8.149613075828635e-05,0.0
UCie_DwBsUyPCBbbkITI9J2w,@retrogear-z4c,0,1,8.149613075828635e-05,0.0
UCie_Hp07MQG-xIr4Vm2WC0g,@demancey,0,1,8.149613075828635e-05,0.0
UCifnf2uQvztdG4pVYC89oww,@jackkleiner8564,0,1,8.149613075828635e-05,0.0
UCigSakFHnxxJXe1uEdh2sYw,@notsojharedtroll23,0,1,8.149613075828635e-05,0.0
UC0cUHSL76-A7mO5Z2U9jTLA,@stickyfox,1,0,0.00015112562066197136,0.0
UCigilyvK2-0e_vBFmbxQpZA,@jaggedstudios3315,0,1,8.149613075828635e-05,0.0
UCiha-EI87uuicH2cqBubYLw,@BewareTheLilyOfTheValley,0,1,8.149613075828635e-05,0.0
UCijIVhpYg-ximCH3DllxULA,@lolatheladybug,0,1,8.149613075828635e-05,0.0
UCijJfo1_ebtBTHuhxmZVKEw,@boing534,0,1,8.149613075828635e-05,0.0
UCij_KcaS9KGYITjnzyDnOcg,@LiamvanderVyver,0,1,8.149613075828635e-05,0.0
UCijtwuB47GJaMv178mb9oxA,@bananaduck7212,0,1,8.149613075828635e-05,0.0
UCijxjn2GCL8HSvSSIhtvNrw,@ramonpilardo8657,0,1,8.149613075828635e-05,0.0
UCik88ds6HJ0ma8qjuMn2fSw,@Cypres,0,1,8.149613075828635e-05,0.0
UCikXAQIRaHLog4UnZWHBXfA,@t2rx7crx1,0,5,8.149613075828635e-05,0.0
UCil-y4Xpcs8PDl7F7sI7v0w,@KyleJFalcon,0,2,8.149613075828635e-05,0.0
UCilFMQDSBKzWhtWJ3196zkA,@ExecutiveZombie,0,1,8.149613075828635e-05,0.0
UCilUcgpw9IrsYYUHVXVydQw,@sarakaster,0,1,8.149613075828635e-05,0.0
UCilbAJa6jj0Jx4C6KdIM33A,@cheanary3471,0,1,8.149613075828635e-05,0.0
UCilmCFJclaofjcNTJxzHBTA,@dougtravins9624,0,2,8.149613075828635e-05,0.0
UCilv49_jRHl5kHRf0xVZDkg,@SarcasticTruth77,0,1,8.149613075828635e-05,0.0
UCilzcmceTh3_oaXIK5vCdMA,@saricubra2867,0,2,8.149613075828635e-05,0.0
UCimgKlAGUv0yeZmOBSR01Gw,@ygthemasta3480,0,1,8.149613075828635e-05,0.0
UCipQ64-iIDnU0Ky3oDecHsg,@AprilSheepMD,0,1,8.149613075828635e-05,0.0
UCipx4k0TRUBKTWBhFNAB5FQ,@camannwordsmith,0,1,8.149613075828635e-05,0.0
UCiqgpZ5wGaIVDuh5_Nt5SOg,@okrei5838,0,1,8.149613075828635e-05,0.0
UCirUiS2qj5de5s-cPE3HsvA,@Mike504,0,1,8.149613075828635e-05,0.0
UCiruw8mk7DiVGxe-PAm4Nuw,@mikepotter2561,0,1,8.149613075828635e-05,0.0
UCisvfPsz73SBxAh-EuhIIqQ,@DaveConfusion,0,2,8.149613075828635e-05,0.0
UCitF9FAjsjvpZSMRIL8N3nw,@prisonbread,0,7,8.149613075828635e-05,0.0
UCitrnQBhOxPDIJwkNmqPI2Q,@ahobbit1273,0,1,8.149613075828635e-05,0.0
UCiuAxCI248t8RpQguLkBIhw,@rodrigopartida5464,0,1,8.149613075828635e-05,0.0
UCiuSGCUZYD8Q50NeUkqKVfg,@AlfieDance,0,1,8.149613075828635e-05,0.0
UCR9h5uRGR0pAfKoPDZkwS6A,@arctichords,1,0,0.00015112562066197136,0.0
UCivIuZcnZlIvZ0d-mjysygQ,@robertphillips2493,0,1,8.149613075828635e-05,0.0
UCiwVSmF0A1Ao2aXCtYqCBHg,@sewloog7036,0,1,8.149613075828635e-05,0.0
UCixY_lZp3uf__ngSpqCDvDw,@TheOGSticks11,0,1,8.149613075828635e-05,0.0
UCj-4yuDxvQqV_oo4TTkJ7PQ,@olive_edits35,0,2,8.149613075828635e-05,0.0
UCj-HXDjCh1GrCd_mdctH_vg,@Malthael2797,0,2,8.149613075828635e-05,0.0
UCj1SSkBkx5EmvwX5YHSxMjg,@Dowerealllyhaveto,0,1,8.149613075828635e-05,0.0
UCj2_nozcfsULXl2lkITECjw,@lucasprzybyla4271,0,1,8.149613075828635e-05,0.0
UCGNuorHeCD8dLI8KVeL5-SA,@James-t6p1z,1,0,0.00015112562066197136,0.0
UCj39U7pJjVvCDJ75P6dIkhg,@clipdeez2,0,2,8.149613075828635e-05,0.0
UCj3HyiaaTxROqhRE6VQT4Ag,@rivertam711,0,1,8.149613075828635e-05,0.0
UCj3p5UrQuO-U7Udx_6udG1g,@ratatatuff,0,3,8.149613075828635e-05,0.0
UCGIpStB3awF9AMaQ0z4P4Lg,@shyturner3418,1,0,0.00010470596072618136,0.0
UCj4DVUqjifpI9UZWG3uReJA,@ooberific6921,0,1,8.149613075828635e-05,0.0
UCj5DNGG5a4BQfZaRFkjLqgw,@termitesc.aardwolf3644,0,1,8.149613075828635e-05,0.0
UCj5Oxf7-epOQdhxI4LQWEig,@mrhellinga9440,0,3,8.149613075828635e-05,0.0
UCj6LbrNzQETp5RpdTpv5Hcw,@HollowayFamily,0,1,8.149613075828635e-05,0.0
UCj7oW4aaw0c-U6t6P4eSI6Q,@JXNSSthlm,0,1,8.149613075828635e-05,0.0
UCj7rmaJncXxGJeYis9hQ6Gg,@GokuEditz-rqw,0,1,8.149613075828635e-05,0.0
UCj8x3Uaj3WQZ-wxzEhXj0tA,@SAV175,0,1,8.149613075828635e-05,0.0
UCj8z8gz95cFv4j_xsUO01UA,@BeastCake1349,0,1,8.149613075828635e-05,0.0
UCj9ADkNfcFcOm8meaTROf3A,@KiSm15,0,1,8.149613075828635e-05,0.0
UCj9FmSYzbOWShocFHLiJIVg,@michaelpowell7120,0,5,8.149613075828635e-05,0.0
UCjAPcUbNJtnh6QCOT3D9CKg,@cheeseboogar,0,1,8.149613075828635e-05,0.0
UCjAur8k9Inb8deu5-cdrgnA,@MinawPH,0,1,8.149613075828635e-05,0.0
UCjAz3yRDPL60rQ3GWtpTyUQ,@GamingDreamer,0,2,8.149613075828635e-05,0.0
UCjBmQ9tzjwwpn95YgmUcleQ,@ILoveBudgieBirds,0,2,8.149613075828635e-05,0.0
UCjC7bg4i5GltVOYo2p_LZnQ,@6thwilbury2331,0,1,8.149613075828635e-05,0.0
UCjCi9lNdM7optpOk4dAIP4g,@storingjazzinmycheeksforth5319,0,1,8.149613075828635e-05,0.0
UCjEKXB8KKwnwuji34dkofqA,@PTGTTD,0,1,8.149613075828635e-05,0.0
UCjEuRx-U5h_xnNHGt7fsZ7w,@spaceman4920,0,1,8.149613075828635e-05,0.0
UCjGqL5EsZSDILB08Kyk3Oeg,@madhuraj2536,0,1,8.149613075828635e-05,0.0
UCjIU9hqfjqRXenkCU774wiA,@Cohors-00,0,1,8.149613075828635e-05,0.0
UCjIntVllXb6901D5Ouq93iw,@TheAngelLewis5,0,1,8.149613075828635e-05,0.0
UCjJGewn3LU2846MhvVKuIig,@gergoretvari6373,0,1,8.149613075828635e-05,0.0
UCjJjpwjJ_XZDcz2GPgya3sg,@OttoKerekt-000,0,1,8.149613075828635e-05,0.0
UCjJq-J56SB-vJCYyygsX2zQ,@ChunderThunder1,0,2,8.149613075828635e-05,0.0
UCjK4jmXiJ4iB39A3q5Fra9A,@michaeljurss9080,0,1,8.149613075828635e-05,0.0
UCjKu_kE9myCREOXpoKOBibQ,@questor55,0,1,8.149613075828635e-05,0.0
UCjLclyJGxSbbrHyhg_0MMng,@Edbrad,0,4,8.149613075828635e-05,0.0
UCjLrHgv3JN9pOSJ7grljcfA,@alfredakakpo8780,0,2,8.149613075828635e-05,0.0
UCjLzTz7MuKno8KTSKH8wWTg,@user-fg9vr7mk5z,0,1,8.149613075828635e-05,0.0
UCSOcXsTp_NQk9_E3AvU4PwQ,@frodotheewok,1,0,0.00015112562066197136,0.0
UCjMJcPJeI0lUVRFlGWiOobA,@circuit__musicc,0,1,8.149613075828635e-05,0.0
UCjMfYWYjqgGJmf1GqQsQWdA,@Baditow,0,1,8.149613075828635e-05,0.0
UCjMrn0SuFWDyDeYlibVYBmQ,@a_giboi03,0,1,8.149613075828635e-05,0.0
UCjNG3-NJiWPEQck0jXxuzLg,@GreenWithEv1L,0,1,8.149613075828635e-05,0.0
UCjOsKrV55Rz6omrz8Zlqa_A,@BondrewdZ-g1d,0,1,8.149613075828635e-05,0.0
UCjPiWNu4c0cauTMl_aECSwA,@linchan21,0,1,8.149613075828635e-05,0.0
UCjPvCwxcWmh02aiYujVkWSQ,@adamsmith7794,0,6,8.149613075828635e-05,0.0
UCjQMILX0-4YmKC0PehNlJ5A,@marknowlin8356,0,2,8.149613075828635e-05,0.0
UCjQaQw4hy2ulAeZBExXANyw,@DashedSpark,0,1,8.149613075828635e-05,0.0
UCjQy_YC-7Jy74Aw7Kupn37g,@mattdanfg,0,1,8.149613075828635e-05,0.0
UCjR27rFkuP8zksb637Bm-UA,@Aljandr23,0,1,8.149613075828635e-05,0.0
UCjRDjqwD7eiSfRosszVkA5A,@randot6675,0,1,8.149613075828635e-05,0.0
UCjSUf73bl684MhbHjZyC7Kw,@Gam31n,0,2,8.149613075828635e-05,0.0
UCjSsnV1JFqsiwuAI56ydlUA,@shake544,0,1,8.149613075828635e-05,0.0
UCjT_VsDpg52bsmLlVOMldIg,@RollMeOne_Kenobi,0,1,8.149613075828635e-05,0.0
UCjTuaV7ma82osfbcuaiuVSQ,@thefranchiiise,0,1,8.149613075828635e-05,0.0
UCjUBhY0zv2Jo8WVUfisezNA,@OrgaNik_Music,0,1,8.149613075828635e-05,0.0
UCjUjp7ZaZLjZxzxiUG3RtUA,@cynthiaklenk6313,0,1,8.149613075828635e-05,0.0
UCjVJhJAAgYwZVU44BYRV98A,@JiriBujak,0,2,8.149613075828635e-05,0.0
UCjVY55p_-mmYJ0Hop9wHMfg,@NelsonRX,0,1,8.149613075828635e-05,0.0
UCjVphlGvcax-rDkKf89Nq4A,@CinarKocak-z9e,0,1,8.149613075828635e-05,0.0
UCjXE7NKZqXmX6Y5RajQxZgg,@floridaman6982,0,1,8.149613075828635e-05,0.0
UCjXF5njO0neW9yym4gr0mRw,@timothy6966,0,1,8.149613075828635e-05,0.0
UCjXU-aie_h3sRsKhHlR7G3A,@andreilucian10,0,1,8.149613075828635e-05,0.0
UCjYOC5WdEMx4AHb7jJNDHPA,@josephblue4135,0,1,8.149613075828635e-05,0.0
UCjYZigT1pKFY-ig1kU3mANA,@ihu-u7y,0,1,8.149613075828635e-05,0.0
UCjYr_6SWa9j5QOWyku7ajcg,@Dunosht3,0,1,8.149613075828635e-05,0.0
UCjZh04IB0eijCOsFTWg_POw,@73Maxone,0,1,8.149613075828635e-05,0.0
UCjZyROaQxjw5xJxqqxxiHzA,@Daijyobanai,0,1,8.149613075828635e-05,0.0
UCj_QSoiN0FkMNS8h7Hb9eVw,@ZeroSmoke.,0,1,8.149613075828635e-05,0.0
UCjbrz7LY6y32GYb12k5a8Uw,@EscMveMnT,0,1,8.149613075828635e-05,0.0
UCjcAZM-OOQy0TdMhc4xfNPg,@joakobm60,0,1,8.149613075828635e-05,0.0
UCjcAfok5f8N4avkJOWQXPVw,@the_new_newbie,0,1,8.149613075828635e-05,0.0
UCjcKkm01TvBYOOd20Ug1yfw,@stephanleo,0,1,8.149613075828635e-05,0.0
UCjcV1Nuq-W0Dqlgj-A0VEzg,@tempslip,0,1,8.149613075828635e-05,0.0
UCjc_fDqzfZeKnbvNgp_Zu4w,@EllaSilentDragon,0,1,8.149613075828635e-05,0.0
UCjdGb3tgrU1I-f7VYBw2TNg,@Eyclonus,0,2,8.149613075828635e-05,0.0
UCjdavAE7qP1u8Yb0wazfkHA,@ahahahshahsjahsajshajhahah6188,0,1,8.149613075828635e-05,0.0
UCjfSAiszcgHXRQyilVduaXA,@nattyice23,0,1,8.149613075828635e-05,0.0
UCjfZu8E95eQeIsNp-aGZEVw,@w.eugeneervine1078,0,1,8.149613075828635e-05,0.0
UCjg0yyZCHfbOFh6ueN8ZXTg,@katanyafleet,0,1,8.149613075828635e-05,0.0
UCjh6ieJL0zzs3iXqTSZMqgg,@sunsetsleeper,0,1,8.149613075828635e-05,0.0
UCji_26jvuBn3sj3bGCTB9bA,@kimjar8634,0,1,8.149613075828635e-05,0.0
UCjjejiyYNpv3U0e1Zlcaoqw,@umiwolff,0,2,8.149613075828635e-05,0.0
UCjkDO8-sZwbFcRJk3m0wTyA,@guitarsaremyfriendzzz7077,0,3,8.149613075828635e-05,0.0
UCjlF4dLYa6UDexGkSZGu0iQ,@SriNarasimhaOm,0,1,8.149613075828635e-05,0.0
UCjlsxJanbJH-xn7z2RN84Iw,@Guremien,0,1,8.149613075828635e-05,0.0
UCjltrRXJN8rGTzNwUgw-kxA,@DearestClaudio,0,1,8.149613075828635e-05,0.0
UCjoSo-kuApCdqCBPAB2hRyA,@downwardsaerial2239,0,1,8.149613075828635e-05,0.0
UCjohFAz7ki_6kSCIEvWDTrw,@ekowapeja,0,2,8.149613075828635e-05,0.0
UCjp1E7em7E2dxogmJTGt2Ew,@maurowindholz5880,0,1,8.149613075828635e-05,0.0
UCjqUiEZao0ovpUwvBbshi-A,@Noctiphobia27,0,2,8.149613075828635e-05,0.0
UCjqtLOxRQzv2cASIEukpnoA,@IABITVpresents,0,6,8.149613075828635e-05,0.0
UCBvLtn491Dk7J_y-WDlzFfQ,@nattieCSH,1,0,9.310104574223386e-05,0.0
UCjqwGgCYJE17-BI_UmCF1Lw,@Judge_Jon,0,1,8.149613075828635e-05,0.0
UCjrvmkcAD1P_ane2Nx81arQ,@WillyWirth,0,1,8.149613075828635e-05,0.0
UCjrzIPuzflOEH9twaxy98mw,@JaQba91,0,2,8.149613075828635e-05,0.0
UCjs2YJvKK7J-WTf4GAeldoQ,@WafflingWillow,0,1,8.149613075828635e-05,0.0
UCjsz8ApGOZFcyoe6WUH-8hw,@mpcbeats,0,7,8.149613075828635e-05,0.0
UCju2-oMXfWi6dPwU3QeC1eQ,@WMSTEOOPAAFFWC88,0,1,8.149613075828635e-05,0.0
UCjuNJsg4u68pDPROGI3Gluw,@Schenk21,0,1,8.149613075828635e-05,0.0
UCjuQ1m0paQ_DJCClDEtxDIg,@raconianmoon,0,1,8.149613075828635e-05,0.0
UCjuVGTwQ9kgJ4hi-y3jZolQ,@Djrobs6992,0,2,8.149613075828635e-05,0.0
UCjuiIw7FnlKi0xZnbKDllgg,@Hashi201,0,1,8.149613075828635e-05,0.0
UCjwH3Sd-B8bu1e-rTYUx3ZA,@Galaxygtofficial,0,1,8.149613075828635e-05,0.0
UCjwLBvSZjhAQqtyRdE7omlw,@iamforthepeople,0,1,8.149613075828635e-05,0.0
UCYn3Yb2whgtw6h9LaD4BI5w,@DatusUnfiltered,2,0,0.00016163024418234552,0.0
UCjxesNkulH_4nlfNd1Nqpnw,@Gee-no,0,2,8.149613075828635e-05,0.0
UCjyJJBsfssqAa1WTmR0PBEg,@Phantom-ns4tq,0,1,8.149613075828635e-05,0.0
UCjyg2HsUg-rQXQTPXtYXqLQ,@bnigh5495,0,1,8.149613075828635e-05,0.0
UCjzUviGKc3xoM4O0DPDs3Pg,@morphs-beats,0,1,8.149613075828635e-05,0.0
UCjzkcHMJVB1crz0xDNQwCvA,@Ciran87,0,1,8.149613075828635e-05,0.0
UCk-PxWHYkuzrddlaUFBLSGA,@MisterTrayser,0,1,8.149613075828635e-05,0.0
UCk-sdccQQ95YY5obteT1pag,@gorbla1231,0,2,8.149613075828635e-05,0.0
UCk0hpymWjIkMJh4lTQbw7YA,@Slaine_OP,0,1,8.149613075828635e-05,0.0
UCk0wH4KvWbX5fGAYEOmyVrw,@priscillayg,0,1,8.149613075828635e-05,0.0
UCk1s5bYKms9PfFgBS7xxbnQ,@Mialikesthings,0,1,8.149613075828635e-05,0.0
UCk21z6cwbPZa7wTFleO9yEw,@Lemondrop_andBerry,0,2,8.149613075828635e-05,0.0
UCk2rsthHxh1RsY2oTraC9Pg,@Atypical-0,0,1,8.149613075828635e-05,0.0
UCk3CLTIXxtGdTVBOUsIt0ug,@rockapartie,0,6,8.149613075828635e-05,0.0
UCthitwwVuVh7v9k3L6YSSdQ,@Sorestroker,1,0,9.310104574223386e-05,0.0
UCk3jiveIKNeb5EOous13vZQ,@diary007,0,1,8.149613075828635e-05,0.0
UCk4VCCoSqb6bbyTz4skvQyA,@markanderson3870,0,1,8.149613075828635e-05,0.0
UCk5rwDXX97Y8y573YgT0DCw,@Lina_EHM,0,8,8.149613075828635e-05,0.0
UCk76KQ1d9jZrNtI7cnyREPQ,@ClownAnimations267,0,1,8.149613075828635e-05,0.0
UCk9klozK3ksQw7kG4Iv2cQg,@benjaminrice7850,0,1,8.149613075828635e-05,0.0
UCkCZwN4h8HzlOfMMEqfPyew,@Armanation,0,1,8.149613075828635e-05,0.0
UCkECAhfwqdkwz0A2332GrqA,@andrewkohler3707,0,6,8.149613075828635e-05,0.0
UCkES8CwYJD_kBbSNtbI6htA,@grimlockorc,0,1,8.149613075828635e-05,0.0
UCkGA5yU021b9sCX2edx-1JQ,@west_ryder3089,0,1,8.149613075828635e-05,0.0
UCkHGYvbI6KLLGCSKfQJICfg,@CoreysChannel,0,1,8.149613075828635e-05,0.0
UCkHPqTEfnGnSBufGRDuTQvg,@DGTV_gaming,0,2,8.149613075828635e-05,0.0
UCkIKHSr1WfnMdU-_GLTHQpA,@faanamusic,0,1,8.149613075828635e-05,0.0
UCkIYgVA2kxfs3X81ldthW2w,@RAINB0WD45HSMUSIC,0,1,8.149613075828635e-05,0.0
UCkIwd-HcT_dxzuiW-XTvl7w,@yuungmung,0,2,8.149613075828635e-05,0.0
UCkJEp7ZevZEcTeFTPXc7jtw,@adamwells9352,0,1,8.149613075828635e-05,0.0
UCkJJGXIG2Lxv5FdqAie1weg,@jamztheworld12,0,1,8.149613075828635e-05,0.0
UCkJVrH6JcKFM5Et7v3D2GUA,@Guardians.sorrow,0,2,8.149613075828635e-05,0.0
UCUWrJXkB0vsdMTxHIxnQyjg,@BHuang92,1,0,0.00011631087571012886,0.0
UCkJe59Ay0HVXtXyNV9q1DIQ,@dj_w8388,0,1,8.149613075828635e-05,0.0
UCkKWG_tyKjVwbEYdwy8rLKw,@lilianlilypad7665,0,1,8.149613075828635e-05,0.0
UCLAqxfrXEyLzlGDTx7zlJXg,@AJsBadMovies,1,0,0.00015112562066197136,0.0
UCkKlFMU1tuzDjlhDnsja31g,@davidmason9118,0,1,8.149613075828635e-05,0.0
UCkLDGskBbjZugdF_dloG97A,@applehonker,0,2,8.149613075828635e-05,0.0
UCkLPC_dC3Zqmo60jUjEBgiw,@6idangle,0,1,8.149613075828635e-05,0.0
UCkLqNPfm0dgODKLFhiGtDww,@hcfgaming401,0,1,8.149613075828635e-05,0.0
UCkOk9HtCl2-RgNSjsQc54yQ,@M98747,0,1,8.149613075828635e-05,0.0
UCkPH_pXfXH4V7zKLsewSlrA,@friedegg-n8p,0,1,8.149613075828635e-05,0.0
UCkPkAgb0gnBoZ-3vyYe7xXA,@timharrison1158,0,1,8.149613075828635e-05,0.0
UCkQqYShMbcpYu5CMVLpKAyA,@kadinnui2282,0,4,8.149613075828635e-05,0.0
UCkR6oMDbWEtAciTTK1OhJVg,@breannamarshall191,0,1,8.149613075828635e-05,0.0
UCkS_Q5F0j3Au_duUdHwx3-w,@filthyloops9821,0,1,8.149613075828635e-05,0.0
UCkSpoSokzx1LAfWbPvl-CWQ,@HocusPocus6969,0,2,8.149613075828635e-05,0.0
UCkTX0Tb1Yaug12HOcla0TTA,@Azyre_Sylver,0,1,8.149613075828635e-05,0.0
UCkU-49s98hJjKdVV43TWH8A,@alwaysabiggafish3305,0,2,8.149613075828635e-05,0.0
UCkU-MzjU_Usjd_50TE5tXow,@Lightstorm786,0,1,8.149613075828635e-05,0.0
UCkU5cQHve-iXT6ajynjUWyQ,@rafadydkiemmacha7543,0,1,8.149613075828635e-05,0.0
UCkUGDocUY-CeOHXKHDbD_dA,@bontempo1271,0,1,8.149613075828635e-05,0.0
UCwzNIZkQyi6ufoZVE7VFKsA,@JeremyPenick,2,0,0.0001610726906482121,0.0
UCkUol47tOhyR3X9MM7h7X6g,@MrPete0282,0,2,8.149613075828635e-05,0.0
UCkVZP6UzSeWvxOBX5PUsgbA,@JuriAmari,0,1,8.149613075828635e-05,0.0
UCkW6V4zZFkBSbohmQIaOdDw,@christianmonteith8568,0,1,8.149613075828635e-05,0.0
UCkX7YyOM3ZoOQ3s9HclKJ3w,@FirestoneAnimation,0,1,8.149613075828635e-05,0.0
UCkXWrNkK7dmCMYqwBEo9qJg,@sleepmodeoblivion,0,1,8.149613075828635e-05,0.0
UCkXeHlFTFiRO0-6FPrh2I3g,@slightlyjim5590,0,1,8.149613075828635e-05,0.0
UCkXjmRCXEWtU6L8lkniw9wg,@carolrengnez8932,0,1,8.149613075828635e-05,0.0
UCk_5KkMXh7D7-atFG5igRrg,@wishbonegames-youtube,0,1,8.149613075828635e-05,0.0
UCk_jLY_Bk2923-QqGSiXT1g,@blxcqkz,0,1,8.149613075828635e-05,0.0
UCkaVTjDBZeyKNxTpUQsXUOA,@robalumbaugh7893,0,1,8.149613075828635e-05,0.0
UCkbBFq2GwBsfSn5lEvfy5QQ,@JeremyPaulStiles,0,1,8.149613075828635e-05,0.0
UCkbK4N4i9Jzb2-1WOCVz_Qg,@heavynoodles8331,0,1,8.149613075828635e-05,0.0
UCkbYMB5ZaIeezy4aKjaPLcw,@AstorSkywalker,0,1,8.149613075828635e-05,0.0
UCkdsg2U2z16h81tY18t8sag,@robrainwater,0,1,8.149613075828635e-05,0.0
UCkeLMbevrfvQOBSGwwctV-A,@floatinsun,0,1,8.149613075828635e-05,0.0
UCJ1tKj5wSKbJBGnyXD9VcRA,@MarkoPolo-s4y,1,0,0.00015112562066197136,0.0
UCkeML2SmVYo7qh4_-qMFNrA,@kazmageddon2,0,1,8.149613075828635e-05,0.0
UCkelysj_C8qWl6XUm-mXV4w,@Lyendith,0,1,8.149613075828635e-05,0.0
UCkfu1WYsSGN9DBvLncuPX7w,@ShadyBurner-i8x,0,3,8.149613075828635e-05,0.0
UCkh-9qkBLksPO8Y_-O4BRzg,@jondepaul2372,0,1,8.149613075828635e-05,0.0
UCkiwGPwZkjJSyTsfP_IpHYA,@jamboReediculous,0,1,8.149613075828635e-05,0.0
UCkjHPKPzU8nADgzunBnbLpQ,@BradMillsXRP,0,1,8.149613075828635e-05,0.0
UCkjglyZHoaPVOBZjn0Bke9g,@dorianbloom,0,8,8.149613075828635e-05,0.0
UCkk5OA9ciykJ1u-FzgVY0CA,@stcr_k4rlx,0,1,8.149613075828635e-05,0.0
UCkkMgI2tdDJt2_u1HJ4MwEg,@georgepavlov3350,0,1,8.149613075828635e-05,0.0
UCkl8At5MBdW7MeGjw3zoUzQ,@cringe-check,0,1,8.149613075828635e-05,0.0
